fecha,indicativo,nombre_completo,provincia,tmin,tmin_median,anomalia,anomalia_positiva,anomalia_negativa,texto_anomalia,texto_fecha,tipo_anomalia,color_anomalia
2024-06-03,C648C,Agüimes (Las Palmas),Las Palmas,17,16.2,0.8,17,16.2,"+0,8", 3 jun.,▲,#cb181d
2024-06-03,C619Y,La Aldea de San Nicolás (Las Palmas),Las Palmas,19.8,18.8,1,19.8,18.8,+1, 3 jun.,▲,#cb181d
2024-06-03,C611E,Vega de San Mateo (Las Palmas),Las Palmas,10.8,9.9,0.9,10.8,9.9,"+0,9", 3 jun.,▲,#cb181d
2024-06-03,C229J,Pájara (Las Palmas),Las Palmas,19.8,18,1.8,19.8,18,"+1,8", 3 jun.,▲,#cb181d
2024-06-03,C628B,"La Aldea de San Nicolás, Tasarte (Las Palmas)",Las Palmas,17.9,17.1,0.8,17.9,17.1,"+0,8", 3 jun.,▲,#cb181d
2024-06-03,C038N,Haría (Las Palmas),Las Palmas,15.9,16,-0.1,16,15.9,"-0,1", 3 jun.,▼,#2171b5
2024-06-03,C639M,"Maspalomas, C. Insular Turismo (Las Palmas)",Las Palmas,21.1,19,2.1,21.1,19,"+2,1", 3 jun.,▲,#cb181d
2024-06-03,C239N,"Tuineje, Puerto Gran Tarajal (Las Palmas)",Las Palmas,17.3,19.3,-2,19.3,17.3,-2, 3 jun.,▼,#2171b5
2024-06-03,C659H,"Las Palmas de Gran Canaria, San Cristóbal (Las Palmas)",Las Palmas,16.5,19.4,-2.9,19.4,16.5,"-2,9", 3 jun.,▼,#2171b5
2024-06-03,C619X,Agaete (Las Palmas),Las Palmas,19.8,19.6,0.2,19.8,19.6,"+0,2", 3 jun.,▲,#cb181d
2024-06-03,C258K,La Oliva (Las Palmas),Las Palmas,17.1,16.9,0.2,17.1,16.9,"+0,2", 3 jun.,▲,#cb181d
2024-06-03,C689E,Maspalomas (Las Palmas),Las Palmas,NA,18.6,NA,NA,NA,NA, 3 jun.,NA,NA
2024-06-03,C623I,"San Bartolome Tirajana, Cuevas del Pinar (Las Palmas)",Las Palmas,16.8,14.9,1.9,16.8,14.9,"+1,9", 3 jun.,▲,#cb181d
2024-06-03,C649I,Gran Canaria Aeropuerto (Las Palmas),Las Palmas,19.3,18.7,0.6,19.3,18.7,"+0,6", 3 jun.,▲,#cb181d
2024-06-03,C048W,Tinajo (Las Palmas),Las Palmas,16.3,16.1,0.2,16.3,16.1,"+0,2", 3 jun.,▲,#cb181d
2024-06-03,C669B,Arucas (Las Palmas),Las Palmas,19.1,18.1,1,19.1,18.1,+1, 3 jun.,▲,#cb181d
2024-06-03,C612F,"Tejeda, Cruz de Tejeda (Las Palmas)",Las Palmas,14.2,11.1,3.1,14.2,11.1,"+3,1", 3 jun.,▲,#cb181d
2024-06-03,C668V,Agaete - Suerte Alta (Las Palmas),Las Palmas,15.7,15.5,0.2,15.7,15.5,"+0,2", 3 jun.,▲,#cb181d
2024-06-03,C665T,Valleseco (Las Palmas),Las Palmas,11.8,11.6,0.2,11.8,11.6,"+0,2", 3 jun.,▲,#cb181d
2024-06-04,C249I,Fuerteventura Aeropuerto (Las Palmas),Las Palmas,20.1,18.6,1.5,20.1,18.6,"+1,5", 4 jun.,▲,#cb181d
2024-06-04,C839X,La Graciosa (Las Palmas),Las Palmas,19.6,18.8,0.8,19.6,18.8,"+0,8", 4 jun.,▲,#cb181d
2024-06-04,C018J,Tías (Las Palmas),Las Palmas,16.1,15.2,0.9,16.1,15.2,"+0,9", 4 jun.,▲,#cb181d
2024-06-04,C656V,Teror (Las Palmas),Las Palmas,13.8,12.9,0.9,13.8,12.9,"+0,9", 4 jun.,▲,#cb181d
2024-06-04,C649R,"Telde, Melenara (Las Palmas)",Las Palmas,20.2,19.3,0.9,20.2,19.3,"+0,9", 4 jun.,▲,#cb181d
2024-06-04,C614H,Tejeda (Las Palmas),Las Palmas,11.8,15.9,-4.1,15.9,11.8,"-4,1", 4 jun.,▼,#2171b5
2024-06-04,C248E,Antigua (Las Palmas),Las Palmas,17.5,16.4,1.1,17.5,16.4,"+1,1", 4 jun.,▲,#cb181d
2024-06-04,C648N,"Telde, Centro Forestal Doramas (Las Palmas)",Las Palmas,17.6,16.4,1.2,17.6,16.4,"+1,2", 4 jun.,▲,#cb181d
2024-06-04,C029O,Lanzarote Aeropuerto (Las Palmas),Las Palmas,19.8,18.8,1,19.8,18.8,+1, 4 jun.,▲,#cb181d
2024-06-04,C635B,"San Bartolomé de Tirajana, Las Tirajanas (Las Palmas)",Las Palmas,13,14.4,-1.4,14.4,13,"-1,4", 4 jun.,▼,#2171b5
2024-06-04,C639U,"San Bartolomé de Tirajana, El Matorral (Las Palmas)",Las Palmas,19.4,18.5,0.9,19.4,18.5,"+0,9", 4 jun.,▲,#cb181d
2024-06-04,C659M,"Las Palmas de Gran Canaria, Pl. de la Feria (Las Palmas)",Las Palmas,20.1,19.6,0.5,20.1,19.6,"+0,5", 4 jun.,▲,#cb181d
2024-06-04,C658X,"Las Palmas de Gran Canaria, Tafira (Las Palmas)",Las Palmas,17.8,17.1,0.7,17.8,17.1,"+0,7", 4 jun.,▲,#cb181d
2024-06-04,C629X,"Mogán, Puerto (Las Palmas)",Las Palmas,20.2,19.4,0.8,20.2,19.4,"+0,8", 4 jun.,▲,#cb181d
2024-06-04,C648C,Agüimes (Las Palmas),Las Palmas,16.9,17.6,-0.7,17.6,16.9,"-0,7", 4 jun.,▼,#2171b5
2024-06-04,C619Y,La Aldea de San Nicolás (Las Palmas),Las Palmas,20.5,19,1.5,20.5,19,"+1,5", 4 jun.,▲,#cb181d
2024-06-04,C611E,Vega de San Mateo (Las Palmas),Las Palmas,9.4,10.4,-1,10.4,9.4,-1, 4 jun.,▼,#2171b5
2024-06-04,C229J,Pájara (Las Palmas),Las Palmas,20.5,19.2,1.3,20.5,19.2,"+1,3", 4 jun.,▲,#cb181d
2024-06-04,C038N,Haría (Las Palmas),Las Palmas,17.2,16.9,0.3,17.2,16.9,"+0,3", 4 jun.,▲,#cb181d
2024-06-04,C628B,"La Aldea de San Nicolás, Tasarte (Las Palmas)",Las Palmas,18.4,17.8,0.6,18.4,17.8,"+0,6", 4 jun.,▲,#cb181d
2024-06-04,C639M,"Maspalomas, C. Insular Turismo (Las Palmas)",Las Palmas,20.9,19.9,1,20.9,19.9,+1, 4 jun.,▲,#cb181d
2024-06-04,C239N,"Tuineje, Puerto Gran Tarajal (Las Palmas)",Las Palmas,20.2,19.7,0.5,20.2,19.7,"+0,5", 4 jun.,▲,#cb181d
2024-06-04,C659H,"Las Palmas de Gran Canaria, San Cristóbal (Las Palmas)",Las Palmas,17.7,19.3,-1.6,19.3,17.7,"-1,6", 4 jun.,▼,#2171b5
2024-06-04,C619X,Agaete (Las Palmas),Las Palmas,20.4,20.1,0.3,20.4,20.1,"+0,3", 4 jun.,▲,#cb181d
2024-06-04,C258K,La Oliva (Las Palmas),Las Palmas,17.9,17.1,0.8,17.9,17.1,"+0,8", 4 jun.,▲,#cb181d
2024-06-04,C689E,Maspalomas (Las Palmas),Las Palmas,NA,18.8,NA,NA,NA,NA, 4 jun.,NA,NA
2024-06-04,C649I,Gran Canaria Aeropuerto (Las Palmas),Las Palmas,20.4,19.1,1.3,20.4,19.1,"+1,3", 4 jun.,▲,#cb181d
2024-06-04,C623I,"San Bartolome Tirajana, Cuevas del Pinar (Las Palmas)",Las Palmas,12.8,15.2,-2.4,15.2,12.8,"-2,4", 4 jun.,▼,#2171b5
2024-06-04,C048W,Tinajo (Las Palmas),Las Palmas,17.1,17,0.1,17.1,17,"+0,1", 4 jun.,▲,#cb181d
2024-06-04,C669B,Arucas (Las Palmas),Las Palmas,19.6,18.3,1.3,19.6,18.3,"+1,3", 4 jun.,▲,#cb181d
2024-06-04,C612F,"Tejeda, Cruz de Tejeda (Las Palmas)",Las Palmas,9.6,10,-0.4,10,9.6,"-0,4", 4 jun.,▼,#2171b5
2024-06-04,C668V,Agaete - Suerte Alta (Las Palmas),Las Palmas,16.8,16,0.8,16.8,16,"+0,8", 4 jun.,▲,#cb181d
2024-06-04,C665T,Valleseco (Las Palmas),Las Palmas,NA,11.9,NA,NA,NA,NA, 4 jun.,NA,NA
2024-06-05,C249I,Fuerteventura Aeropuerto (Las Palmas),Las Palmas,20,18.8,1.2,20,18.8,"+1,2", 5 jun.,▲,#cb181d
2024-06-05,C839X,La Graciosa (Las Palmas),Las Palmas,19.6,19,0.6,19.6,19,"+0,6", 5 jun.,▲,#cb181d
2024-06-05,C018J,Tías (Las Palmas),Las Palmas,16.1,15.2,0.9,16.1,15.2,"+0,9", 5 jun.,▲,#cb181d
2024-06-05,C656V,Teror (Las Palmas),Las Palmas,14.1,12.8,1.3,14.1,12.8,"+1,3", 5 jun.,▲,#cb181d
2024-06-05,C649R,"Telde, Melenara (Las Palmas)",Las Palmas,20.6,19.1,1.5,20.6,19.1,"+1,5", 5 jun.,▲,#cb181d
2024-06-05,C248E,Antigua (Las Palmas),Las Palmas,17.3,16.2,1.1,17.3,16.2,"+1,1", 5 jun.,▲,#cb181d
2024-06-05,C614H,Tejeda (Las Palmas),Las Palmas,12.1,16.4,-4.3,16.4,12.1,"-4,3", 5 jun.,▼,#2171b5
2024-06-05,C648N,"Telde, Centro Forestal Doramas (Las Palmas)",Las Palmas,17.8,16.3,1.5,17.8,16.3,"+1,5", 5 jun.,▲,#cb181d
2024-06-05,C029O,Lanzarote Aeropuerto (Las Palmas),Las Palmas,19.9,18.6,1.3,19.9,18.6,"+1,3", 5 jun.,▲,#cb181d
2024-06-05,C635B,"San Bartolomé de Tirajana, Las Tirajanas (Las Palmas)",Las Palmas,12.3,14.5,-2.2,14.5,12.3,"-2,2", 5 jun.,▼,#2171b5
2024-06-05,C639U,"San Bartolomé de Tirajana, El Matorral (Las Palmas)",Las Palmas,18.3,18.4,-0.1,18.4,18.3,"-0,1", 5 jun.,▼,#2171b5
2024-06-05,C659M,"Las Palmas de Gran Canaria, Pl. de la Feria (Las Palmas)",Las Palmas,20.8,19.7,1.1,20.8,19.7,"+1,1", 5 jun.,▲,#cb181d
2024-06-05,C658X,"Las Palmas de Gran Canaria, Tafira (Las Palmas)",Las Palmas,18.1,16.9,1.2,18.1,16.9,"+1,2", 5 jun.,▲,#cb181d
2024-06-05,C629X,"Mogán, Puerto (Las Palmas)",Las Palmas,19,18.9,0.1,19,18.9,"+0,1", 5 jun.,▲,#cb181d
2024-06-05,C648C,Agüimes (Las Palmas),Las Palmas,17.9,16.4,1.5,17.9,16.4,"+1,5", 5 jun.,▲,#cb181d
2024-06-05,C619Y,La Aldea de San Nicolás (Las Palmas),Las Palmas,20.7,19.6,1.1,20.7,19.6,"+1,1", 5 jun.,▲,#cb181d
2024-06-05,C611E,Vega de San Mateo (Las Palmas),Las Palmas,9.6,9.5,0.1,9.6,9.5,"+0,1", 5 jun.,▲,#cb181d
2024-06-05,C229J,Pájara (Las Palmas),Las Palmas,20.5,18.8,1.7,20.5,18.8,"+1,7", 5 jun.,▲,#cb181d
2024-06-05,C628B,"La Aldea de San Nicolás, Tasarte (Las Palmas)",Las Palmas,17.2,17.3,-0.1,17.3,17.2,"-0,1", 5 jun.,▼,#2171b5
2024-06-05,C038N,Haría (Las Palmas),Las Palmas,17.2,16.4,0.8,17.2,16.4,"+0,8", 5 jun.,▲,#cb181d
2024-06-05,C639M,"Maspalomas, C. Insular Turismo (Las Palmas)",Las Palmas,20.1,19.3,0.8,20.1,19.3,"+0,8", 5 jun.,▲,#cb181d
2024-06-05,C239N,"Tuineje, Puerto Gran Tarajal (Las Palmas)",Las Palmas,20.2,19.5,0.7,20.2,19.5,"+0,7", 5 jun.,▲,#cb181d
2024-06-05,C659H,"Las Palmas de Gran Canaria, San Cristóbal (Las Palmas)",Las Palmas,18.5,19.5,-1,19.5,18.5,-1, 5 jun.,▼,#2171b5
2024-06-05,C619X,Agaete (Las Palmas),Las Palmas,20.6,19.8,0.8,20.6,19.8,"+0,8", 5 jun.,▲,#cb181d
2024-06-05,C258K,La Oliva (Las Palmas),Las Palmas,17.9,16.9,1,17.9,16.9,+1, 5 jun.,▲,#cb181d
2024-06-05,C623I,"San Bartolome Tirajana, Cuevas del Pinar (Las Palmas)",Las Palmas,10.9,13.9,-3,13.9,10.9,-3, 5 jun.,▼,#2171b5
2024-06-05,C689E,Maspalomas (Las Palmas),Las Palmas,NA,18.6,NA,NA,NA,NA, 5 jun.,NA,NA
2024-06-05,C649I,Gran Canaria Aeropuerto (Las Palmas),Las Palmas,20.8,19,1.8,20.8,19,"+1,8", 5 jun.,▲,#cb181d
2024-06-05,C048W,Tinajo (Las Palmas),Las Palmas,17.1,16.5,0.6,17.1,16.5,"+0,6", 5 jun.,▲,#cb181d
2024-06-05,C669B,Arucas (Las Palmas),Las Palmas,19.8,18.5,1.3,19.8,18.5,"+1,3", 5 jun.,▲,#cb181d
2024-06-05,C612F,"Tejeda, Cruz de Tejeda (Las Palmas)",Las Palmas,9.4,10.9,-1.5,10.9,9.4,"-1,5", 5 jun.,▼,#2171b5
2024-06-05,C668V,Agaete - Suerte Alta (Las Palmas),Las Palmas,17.6,16,1.6,17.6,16,"+1,6", 5 jun.,▲,#cb181d
2024-06-05,C665T,Valleseco (Las Palmas),Las Palmas,12.9,11.9,1,12.9,11.9,+1, 5 jun.,▲,#cb181d
2024-06-06,C249I,Fuerteventura Aeropuerto (Las Palmas),Las Palmas,19.1,19,0.1,19.1,19,"+0,1", 6 jun.,▲,#cb181d
2024-06-06,C839X,La Graciosa (Las Palmas),Las Palmas,17.6,18.8,-1.2,18.8,17.6,"-1,2", 6 jun.,▼,#2171b5
2024-06-06,C018J,Tías (Las Palmas),Las Palmas,15,15.2,-0.2,15.2,15,"-0,2", 6 jun.,▼,#2171b5
2024-06-06,C656V,Teror (Las Palmas),Las Palmas,12.2,12.7,-0.5,12.7,12.2,"-0,5", 6 jun.,▼,#2171b5
2024-06-06,C649R,"Telde, Melenara (Las Palmas)",Las Palmas,17.3,19,-1.7,19,17.3,"-1,7", 6 jun.,▼,#2171b5
2024-06-06,C248E,Antigua (Las Palmas),Las Palmas,15.6,16.2,-0.6,16.2,15.6,"-0,6", 6 jun.,▼,#2171b5
2024-06-06,C614H,Tejeda (Las Palmas),Las Palmas,12.7,14.4,-1.7,14.4,12.7,"-1,7", 6 jun.,▼,#2171b5
2024-06-06,C648N,"Telde, Centro Forestal Doramas (Las Palmas)",Las Palmas,16,16.5,-0.5,16.5,16,"-0,5", 6 jun.,▼,#2171b5
2024-06-06,C029O,Lanzarote Aeropuerto (Las Palmas),Las Palmas,19.5,18.8,0.7,19.5,18.8,"+0,7", 6 jun.,▲,#cb181d
2024-06-06,C635B,"San Bartolomé de Tirajana, Las Tirajanas (Las Palmas)",Las Palmas,13.7,13.5,0.2,13.7,13.5,"+0,2", 6 jun.,▲,#cb181d
2024-06-06,C639U,"San Bartolomé de Tirajana, El Matorral (Las Palmas)",Las Palmas,18.3,18.5,-0.2,18.5,18.3,"-0,2", 6 jun.,▼,#2171b5
2024-06-06,C659M,"Las Palmas de Gran Canaria, Pl. de la Feria (Las Palmas)",Las Palmas,20.3,19.6,0.7,20.3,19.6,"+0,7", 6 jun.,▲,#cb181d
2024-06-06,C658X,"Las Palmas de Gran Canaria, Tafira (Las Palmas)",Las Palmas,16.5,17,-0.5,17,16.5,"-0,5", 6 jun.,▼,#2171b5
2024-06-06,C629X,"Mogán, Puerto (Las Palmas)",Las Palmas,20.4,19.1,1.3,20.4,19.1,"+1,3", 6 jun.,▲,#cb181d
2024-06-06,C648C,Agüimes (Las Palmas),Las Palmas,17.1,17.2,-0.1,17.2,17.1,"-0,1", 6 jun.,▼,#2171b5
2024-06-06,C619Y,La Aldea de San Nicolás (Las Palmas),Las Palmas,18.3,19.2,-0.9,19.2,18.3,"-0,9", 6 jun.,▼,#2171b5
2024-06-06,C611E,Vega de San Mateo (Las Palmas),Las Palmas,7.6,9.9,-2.3,9.9,7.6,"-2,3", 6 jun.,▼,#2171b5
2024-06-06,C229J,Pájara (Las Palmas),Las Palmas,20.4,18.6,1.8,20.4,18.6,"+1,8", 6 jun.,▲,#cb181d
2024-06-06,C628B,"La Aldea de San Nicolás, Tasarte (Las Palmas)",Las Palmas,17.3,17.4,-0.1,17.4,17.3,"-0,1", 6 jun.,▼,#2171b5
2024-06-06,C038N,Haría (Las Palmas),Las Palmas,16.8,16.8,0,16.8,16.8,0, 6 jun.,▼,#2171b5
2024-06-06,C639M,"Maspalomas, C. Insular Turismo (Las Palmas)",Las Palmas,20.5,19.5,1,20.5,19.5,+1, 6 jun.,▲,#cb181d
2024-06-06,C239N,"Tuineje, Puerto Gran Tarajal (Las Palmas)",Las Palmas,19.5,19.6,-0.1,19.6,19.5,"-0,1", 6 jun.,▼,#2171b5
2024-06-06,C659H,"Las Palmas de Gran Canaria, San Cristóbal (Las Palmas)",Las Palmas,19.3,19.1,0.2,19.3,19.1,"+0,2", 6 jun.,▲,#cb181d
2024-06-06,C619X,Agaete (Las Palmas),Las Palmas,20.2,19.8,0.4,20.2,19.8,"+0,4", 6 jun.,▲,#cb181d
2024-06-06,C258K,La Oliva (Las Palmas),Las Palmas,16.1,16.9,-0.8,16.9,16.1,"-0,8", 6 jun.,▼,#2171b5
2024-06-06,C689E,Maspalomas (Las Palmas),Las Palmas,NA,18.7,NA,NA,NA,NA, 6 jun.,NA,NA
2024-06-06,C649I,Gran Canaria Aeropuerto (Las Palmas),Las Palmas,18.9,18.8,0.1,18.9,18.8,"+0,1", 6 jun.,▲,#cb181d
2024-06-06,C623I,"San Bartolome Tirajana, Cuevas del Pinar (Las Palmas)",Las Palmas,11.8,12.6,-0.8,12.6,11.8,"-0,8", 6 jun.,▼,#2171b5
2024-06-06,C048W,Tinajo (Las Palmas),Las Palmas,16.9,16.9,0,16.9,16.9,0, 6 jun.,▼,#2171b5
2024-06-06,C669B,Arucas (Las Palmas),Las Palmas,16.9,18.3,-1.4,18.3,16.9,"-1,4", 6 jun.,▼,#2171b5
2024-06-06,C612F,"Tejeda, Cruz de Tejeda (Las Palmas)",Las Palmas,9.1,10.1,-1,10.1,9.1,-1, 6 jun.,▼,#2171b5
2024-06-06,C668V,Agaete - Suerte Alta (Las Palmas),Las Palmas,17.4,15.8,1.6,17.4,15.8,"+1,6", 6 jun.,▲,#cb181d
2024-06-06,C665T,Valleseco (Las Palmas),Las Palmas,12.9,11.8,1.1,12.9,11.8,"+1,1", 6 jun.,▲,#cb181d
2024-06-06,C249I,Fuerteventura Aeropuerto (Las Palmas),Las Palmas,19.1,19,0.1,19.1,19,"+0,1", 6 jun.,▲,#cb181d
2024-06-06,C839X,La Graciosa (Las Palmas),Las Palmas,17.6,18.8,-1.2,18.8,17.6,"-1,2", 6 jun.,▼,#2171b5
2024-06-06,C018J,Tías (Las Palmas),Las Palmas,15,15.2,-0.2,15.2,15,"-0,2", 6 jun.,▼,#2171b5
2024-06-06,C656V,Teror (Las Palmas),Las Palmas,12.2,12.7,-0.5,12.7,12.2,"-0,5", 6 jun.,▼,#2171b5
2024-06-06,C649R,"Telde, Melenara (Las Palmas)",Las Palmas,17.3,19,-1.7,19,17.3,"-1,7", 6 jun.,▼,#2171b5
2024-06-06,C248E,Antigua (Las Palmas),Las Palmas,15.6,16.2,-0.6,16.2,15.6,"-0,6", 6 jun.,▼,#2171b5
2024-06-06,C614H,Tejeda (Las Palmas),Las Palmas,12.7,14.4,-1.7,14.4,12.7,"-1,7", 6 jun.,▼,#2171b5
2024-06-06,C648N,"Telde, Centro Forestal Doramas (Las Palmas)",Las Palmas,16,16.5,-0.5,16.5,16,"-0,5", 6 jun.,▼,#2171b5
2024-06-06,C029O,Lanzarote Aeropuerto (Las Palmas),Las Palmas,19.5,18.8,0.7,19.5,18.8,"+0,7", 6 jun.,▲,#cb181d
2024-06-06,C635B,"San Bartolomé de Tirajana, Las Tirajanas (Las Palmas)",Las Palmas,13.7,13.5,0.2,13.7,13.5,"+0,2", 6 jun.,▲,#cb181d
2024-06-06,C639U,"San Bartolomé de Tirajana, El Matorral (Las Palmas)",Las Palmas,18.3,18.5,-0.2,18.5,18.3,"-0,2", 6 jun.,▼,#2171b5
2024-06-06,C659M,"Las Palmas de Gran Canaria, Pl. de la Feria (Las Palmas)",Las Palmas,20.3,19.6,0.7,20.3,19.6,"+0,7", 6 jun.,▲,#cb181d
2024-06-06,C658X,"Las Palmas de Gran Canaria, Tafira (Las Palmas)",Las Palmas,16.5,17,-0.5,17,16.5,"-0,5", 6 jun.,▼,#2171b5
2024-06-06,C629X,"Mogán, Puerto (Las Palmas)",Las Palmas,20.4,19.1,1.3,20.4,19.1,"+1,3", 6 jun.,▲,#cb181d
2024-06-06,C648C,Agüimes (Las Palmas),Las Palmas,17.1,17.2,-0.1,17.2,17.1,"-0,1", 6 jun.,▼,#2171b5
2024-06-06,C619Y,La Aldea de San Nicolás (Las Palmas),Las Palmas,18.3,19.2,-0.9,19.2,18.3,"-0,9", 6 jun.,▼,#2171b5
2024-06-06,C611E,Vega de San Mateo (Las Palmas),Las Palmas,7.6,9.9,-2.3,9.9,7.6,"-2,3", 6 jun.,▼,#2171b5
2024-06-06,C229J,Pájara (Las Palmas),Las Palmas,20.4,18.6,1.8,20.4,18.6,"+1,8", 6 jun.,▲,#cb181d
2024-06-06,C628B,"La Aldea de San Nicolás, Tasarte (Las Palmas)",Las Palmas,17.3,17.4,-0.1,17.4,17.3,"-0,1", 6 jun.,▼,#2171b5
2024-06-06,C038N,Haría (Las Palmas),Las Palmas,16.8,16.8,0,16.8,16.8,0, 6 jun.,▼,#2171b5
2024-06-06,C639M,"Maspalomas, C. Insular Turismo (Las Palmas)",Las Palmas,20.5,19.5,1,20.5,19.5,+1, 6 jun.,▲,#cb181d
2024-06-06,C239N,"Tuineje, Puerto Gran Tarajal (Las Palmas)",Las Palmas,19.5,19.6,-0.1,19.6,19.5,"-0,1", 6 jun.,▼,#2171b5
2024-06-06,C659H,"Las Palmas de Gran Canaria, San Cristóbal (Las Palmas)",Las Palmas,19.3,19.1,0.2,19.3,19.1,"+0,2", 6 jun.,▲,#cb181d
2024-06-06,C619X,Agaete (Las Palmas),Las Palmas,20.2,19.8,0.4,20.2,19.8,"+0,4", 6 jun.,▲,#cb181d
2024-06-06,C258K,La Oliva (Las Palmas),Las Palmas,16.1,16.9,-0.8,16.9,16.1,"-0,8", 6 jun.,▼,#2171b5
2024-06-06,C689E,Maspalomas (Las Palmas),Las Palmas,NA,18.7,NA,NA,NA,NA, 6 jun.,NA,NA
2024-06-06,C649I,Gran Canaria Aeropuerto (Las Palmas),Las Palmas,18.9,18.8,0.1,18.9,18.8,"+0,1", 6 jun.,▲,#cb181d
2024-06-06,C623I,"San Bartolome Tirajana, Cuevas del Pinar (Las Palmas)",Las Palmas,11.8,12.6,-0.8,12.6,11.8,"-0,8", 6 jun.,▼,#2171b5
2024-06-06,C048W,Tinajo (Las Palmas),Las Palmas,16.9,16.9,0,16.9,16.9,0, 6 jun.,▼,#2171b5
2024-06-06,C669B,Arucas (Las Palmas),Las Palmas,16.9,18.3,-1.4,18.3,16.9,"-1,4", 6 jun.,▼,#2171b5
2024-06-06,C612F,"Tejeda, Cruz de Tejeda (Las Palmas)",Las Palmas,9.1,10.1,-1,10.1,9.1,-1, 6 jun.,▼,#2171b5
2024-06-06,C668V,Agaete - Suerte Alta (Las Palmas),Las Palmas,17.4,15.8,1.6,17.4,15.8,"+1,6", 6 jun.,▲,#cb181d
2024-06-06,C665T,Valleseco (Las Palmas),Las Palmas,12.9,11.8,1.1,12.9,11.8,"+1,1", 6 jun.,▲,#cb181d
2024-06-07,C249I,Fuerteventura Aeropuerto (Las Palmas),Las Palmas,17.6,19,-1.4,19,17.6,"-1,4", 7 jun.,▼,#2171b5
2024-06-07,C839X,La Graciosa (Las Palmas),Las Palmas,18.5,19,-0.5,19,18.5,"-0,5", 7 jun.,▼,#2171b5
2024-06-07,C018J,Tías (Las Palmas),Las Palmas,15.9,15.3,0.6,15.9,15.3,"+0,6", 7 jun.,▲,#cb181d
2024-06-07,C656V,Teror (Las Palmas),Las Palmas,12,12.1,-0.1,12.1,12,"-0,1", 7 jun.,▼,#2171b5
2024-06-07,C649R,"Telde, Melenara (Las Palmas)",Las Palmas,16.5,19.8,-3.3,19.8,16.5,"-3,3", 7 jun.,▼,#2171b5
2024-06-07,C614H,Tejeda (Las Palmas),Las Palmas,13.3,13.9,-0.6,13.9,13.3,"-0,6", 7 jun.,▼,#2171b5
2024-06-07,C248E,Antigua (Las Palmas),Las Palmas,15.4,16.6,-1.2,16.6,15.4,"-1,2", 7 jun.,▼,#2171b5
2024-06-07,C648N,"Telde, Centro Forestal Doramas (Las Palmas)",Las Palmas,15.8,16,-0.2,16,15.8,"-0,2", 7 jun.,▼,#2171b5
2024-06-07,C029O,Lanzarote Aeropuerto (Las Palmas),Las Palmas,18.9,18.6,0.3,18.9,18.6,"+0,3", 7 jun.,▲,#cb181d
2024-06-07,C635B,"San Bartolomé de Tirajana, Las Tirajanas (Las Palmas)",Las Palmas,13.7,13,0.7,13.7,13,"+0,7", 7 jun.,▲,#cb181d
2024-06-07,C639U,"San Bartolomé de Tirajana, El Matorral (Las Palmas)",Las Palmas,17.6,18,-0.4,18,17.6,"-0,4", 7 jun.,▼,#2171b5
2024-06-07,C659M,"Las Palmas de Gran Canaria, Pl. de la Feria (Las Palmas)",Las Palmas,19.8,19.8,0,19.8,19.8,0, 7 jun.,▼,#2171b5
2024-06-07,C658X,"Las Palmas de Gran Canaria, Tafira (Las Palmas)",Las Palmas,16.6,17.1,-0.5,17.1,16.6,"-0,5", 7 jun.,▼,#2171b5
2024-06-07,C629X,"Mogán, Puerto (Las Palmas)",Las Palmas,20.5,19.2,1.3,20.5,19.2,"+1,3", 7 jun.,▲,#cb181d
2024-06-07,C648C,Agüimes (Las Palmas),Las Palmas,16,16.8,-0.8,16.8,16,"-0,8", 7 jun.,▼,#2171b5
2024-06-07,C619Y,La Aldea de San Nicolás (Las Palmas),Las Palmas,21.1,19.3,1.8,21.1,19.3,"+1,8", 7 jun.,▲,#cb181d
2024-06-07,C611E,Vega de San Mateo (Las Palmas),Las Palmas,8.5,10.6,-2.1,10.6,8.5,"-2,1", 7 jun.,▼,#2171b5
2024-06-07,C229J,Pájara (Las Palmas),Las Palmas,NA,19.1,NA,NA,NA,NA, 7 jun.,NA,NA
2024-06-07,C628B,"La Aldea de San Nicolás, Tasarte (Las Palmas)",Las Palmas,19.1,17.1,2,19.1,17.1,+2, 7 jun.,▲,#cb181d
2024-06-07,C038N,Haría (Las Palmas),Las Palmas,16.6,16.8,-0.2,16.8,16.6,"-0,2", 7 jun.,▼,#2171b5
2024-06-07,C639M,"Maspalomas, C. Insular Turismo (Las Palmas)",Las Palmas,20.8,19,1.8,20.8,19,"+1,8", 7 jun.,▲,#cb181d
2024-06-07,C239N,"Tuineje, Puerto Gran Tarajal (Las Palmas)",Las Palmas,18,19.6,-1.6,19.6,18,"-1,6", 7 jun.,▼,#2171b5
2024-06-07,C659H,"Las Palmas de Gran Canaria, San Cristóbal (Las Palmas)",Las Palmas,19.4,19.3,0.1,19.4,19.3,"+0,1", 7 jun.,▲,#cb181d
2024-06-07,C619X,Agaete (Las Palmas),Las Palmas,20.5,20,0.5,20.5,20,"+0,5", 7 jun.,▲,#cb181d
2024-06-07,C258K,La Oliva (Las Palmas),Las Palmas,16.4,16.8,-0.4,16.8,16.4,"-0,4", 7 jun.,▼,#2171b5
2024-06-07,C689E,Maspalomas (Las Palmas),Las Palmas,NA,18.8,NA,NA,NA,NA, 7 jun.,NA,NA
